city,state_id,state_name,county_name
Weirton,WV,West Virginia,Hancock
Tulare,CA,California,Tulare
Wellington,FL,Florida,Palm Beach
Pflugerville,TX,Texas,Travis
Palo Alto,CA,California,Santa Clara
Schenectady,NY,New York,Schenectady
Great Falls,MT,Montana,Cascade
Michigan City,IN,Indiana,LaPorte
Bayonne,NJ,New Jersey,Hudson
Eden Prairie,MN,Minnesota,Hennepin
Port Orange,FL,Florida,Volusia
Dublin,CA,California,Alameda
Grand Forks,ND,North Dakota,Grand Forks
Noblesville,IN,Indiana,Hamilton
San Clemente,CA,California,Orange
Brentwood,CA,California,Contra Costa
Carmichael,CA,California,Sacramento
East Orange,NJ,New Jersey,Essex
Eastvale,CA,California,Riverside
Chapel Hill,NC,North Carolina,Orange
Rocky Mount,NC,North Carolina,Nash
Haverhill,MA,Massachusetts,Essex
Beloit,WI,Wisconsin,Rock
Glens Falls,NY,New York,Warren
Brentwood,NY,New York,Suffolk
Fairbanks,AK,Alaska,Fairbanks North Star
Springfield,OR,Oregon,Lane
Bethesda,MD,Maryland,Montgomery
Johnstown,PA,Pennsylvania,Cambria
Dundalk,MD,Maryland,Baltimore
Castro Valley,CA,California,Alameda
Coon Rapids,MN,Minnesota,Anoka
Elmira,NY,New York,Chemung
Mankato,MN,Minnesota,Blue Earth
Albany,OR,Oregon,Linn
North Miami,FL,Florida,Miami-Dade
Encinitas,CA,California,San Diego
Skokie,IL,Illinois,Cook
Leander,TX,Texas,Williamson
Parkersburg,WV,West Virginia,Wood
Waltham,MA,Massachusetts,Middlesex
Port Charlotte,FL,Florida,Charlotte
Palm Harbor,FL,Florida,Pinellas
San Luis Obispo,CA,California,San Luis Obispo
Sebring,FL,Florida,Highlands
Council Bluffs,IA,Iowa,Pottawattamie
Hamilton,OH,Ohio,Butler
Moore,OK,Oklahoma,Cleveland
Pico Rivera,CA,California,Los Angeles
Casa Grande,AZ,Arizona,Pinal
Monessen,PA,Pennsylvania,Westmoreland
Montebello,CA,California,Los Angeles
Rome,GA,Georgia,Floyd
The Hammocks,FL,Florida,Miami-Dade
Millcreek,UT,Utah,Salt Lake
Sanford,FL,Florida,Seminole
National City,CA,California,San Diego
Mayagüez,PR,Puerto Rico,Mayagüez
Burnsville,MN,Minnesota,Dakota
Coconut Creek,FL,Florida,Broward
Morristown,TN,Tennessee,Hamblen
Reston,VA,Virginia,Fairfax
Lakewood,WA,Washington,Pierce
Spring,TX,Texas,Harris
Gadsden,AL,Alabama,Etowah
Taylor,MI,Michigan,Wayne
Novi,MI,Michigan,Oakland
Marietta,GA,Georgia,Cobb
Hot Springs,AR,Arkansas,Garland
Woodland,CA,California,Yolo
Fountainebleau,FL,Florida,Miami-Dade
La Habra,CA,California,Orange
Malden,MA,Massachusetts,Middlesex
South Whittier,CA,California,Los Angeles
Commerce City,CO,Colorado,Adams
South Hill,WA,Washington,Pierce
Bristol,CT,Connecticut,Hartford
Columbus,IN,Indiana,Bartholomew
West Allis,WI,Wisconsin,Milwaukee
Taylorsville,UT,Utah,Salt Lake
Bangor,ME,Maine,Penobscot
Monterey Park,CA,California,Los Angeles
Greenwood,IN,Indiana,Johnson
Bartlett,TN,Tennessee,Shelby
Bradenton,FL,Florida,Manatee
Pontiac,MI,Michigan,Oakland
Staunton,VA,Virginia,Staunton
Meriden,CT,Connecticut,New Haven
Gardena,CA,California,Los Angeles
Apex,NC,North Carolina,Wake
Royal Oak,MI,Michigan,Oakland
Cupertino,CA,California,Santa Clara
La Mesa,CA,California,San Diego
Benton Harbor,MI,Michigan,Berrien
St. Clair Shores,MI,Michigan,Macomb
Des Plaines,IL,Illinois,Cook
Lewiston,ME,Maine,Androscoggin
Margate,FL,Florida,Broward
Midland,MI,Michigan,Midland
Carson City,NV,Nevada,Carson City
Bowie,MD,Maryland,Prince George's
Middletown,NY,New York,Orange
Caldwell,ID,Idaho,Canyon
San Rafael,CA,California,Marin
Richland,WA,Washington,Benton
St. Peters,MO,Missouri,St. Charles
Wesley Chapel,FL,Florida,Pasco
Hendersonville,TN,Tennessee,Sumner
White Plains,NY,New York,Westchester
Huntersville,NC,North Carolina,Mecklenburg
Santee,CA,California,San Diego
Jefferson City,MO,Missouri,Cole
Beckley,WV,West Virginia,Raleigh
Arcadia,CA,California,Los Angeles
Titusville,FL,Florida,Brevard
Cartersville,GA,Georgia,Bartow
Walla Walla,WA,Washington,Walla Walla
Orland Park,IL,Illinois,Cook
Towson,MD,Maryland,Baltimore
Weymouth,MA,Massachusetts,Norfolk
Parker,CO,Colorado,Douglas
Palm Beach Gardens,FL,Florida,Palm Beach
Bozeman,MT,Montana,Gallatin
East Stroudsburg,PA,Pennsylvania,Monroe
Huntington Park,CA,California,Los Angeles
Taunton,MA,Massachusetts,Bristol
Midwest City,OK,Oklahoma,Oklahoma
Medford,MA,Massachusetts,Middlesex
Goldsboro,NC,North Carolina,Wayne
Euless,TX,Texas,Tarrant
Manhattan,KS,Kansas,Riley
Shoreline,WA,Washington,King
Lake Havasu City,AZ,Arizona,Mohave
Smyrna,GA,Georgia,Cobb
Cape Girardeau,MO,Missouri,Cape Girardeau
Tamiami,FL,Florida,Miami-Dade
Kendale Lakes,FL,Florida,Miami-Dade
Grants Pass,OR,Oregon,Josephine
Blue Springs,MO,Missouri,Jackson
Southaven,MS,Mississippi,DeSoto
Tinley Park,IL,Illinois,Cook
Diamond Bar,CA,California,Los Angeles
Pittsfield,MA,Massachusetts,Berkshire
Eagle Pass,TX,Texas,Maverick
New Brunswick,NJ,New Jersey,Middlesex
Lenexa,KS,Kansas,Johnson
Hazleton,PA,Pennsylvania,Luzerne
Twin Falls,ID,Idaho,Twin Falls
Brookhaven,GA,Georgia,DeKalb
Novato,CA,California,Marin
Tigard,OR,Oregon,Washington
Highland,CA,California,San Bernardino
Fountain Valley,CA,California,Orange
Dearborn Heights,MI,Michigan,Wayne
Grapevine,TX,Texas,Tarrant
Fond du Lac,WI,Wisconsin,Fond du Lac
Hacienda Heights,CA,California,Los Angeles
Ithaca,NY,New York,Tompkins
Apple Valley,MN,Minnesota,Dakota
Chicopee,MA,Massachusetts,Hampden
Oak Lawn,IL,Illinois,Cook
Cathedral City,CA,California,Riverside
Delano,CA,California,Kern
Bentonville,AR,Arkansas,Benton
Stonecrest,GA,Georgia,DeKalb
Kettering,OH,Ohio,Montgomery
Colton,CA,California,San Bernardino
Kingston,NY,New York,Ulster
West Haven,CT,Connecticut,New Haven
St. Cloud,FL,Florida,Osceola
Normal,IL,Illinois,McLean
Berwyn,IL,Illinois,Cook
Milford,CT,Connecticut,New Haven
Aloha,OR,Oregon,Washington
Arroyo Grande,CA,California,San Luis Obispo
Minnetonka,MN,Minnesota,Hennepin
Rosemead,CA,California,Los Angeles
Paramount,CA,California,Los Angeles
Yucaipa,CA,California,San Bernardino
Brunswick,GA,Georgia,Glynn
Williamsport,PA,Pennsylvania,Lycoming
Elyria,OH,Ohio,Lorain
Leesburg,VA,Virginia,Loudoun
Mount Prospect,IL,Illinois,Cook
Pinellas Park,FL,Florida,Pinellas
Bellevue,NE,Nebraska,Sarpy
West Sacramento,CA,California,Yolo
Apopka,FL,Florida,Orange
Lewiston,ID,Idaho,Nez Perce
Grand Island,NE,Nebraska,Hall
Palm Desert,CA,California,Riverside
Milford city ,CT,Connecticut,New Haven
Watertown,NY,New York,Jefferson
Little Elm,TX,Texas,Denton
Chambersburg,PA,Pennsylvania,Franklin
Revere,MA,Massachusetts,Suffolk
Peabody,MA,Massachusetts,Essex
Wylie,TX,Texas,Collin
Beaufort,SC,South Carolina,Beaufort
Aspen Hill,MD,Maryland,Montgomery
DeSoto,TX,Texas,Dallas
Helena,MT,Montana,Lewis and Clark
Edina,MN,Minnesota,Hennepin
Wheaton,IL,Illinois,DuPage
West New York,NJ,New Jersey,Hudson
Hoboken,NJ,New Jersey,Hudson
Lacey,WA,Washington,Thurston
Summerville,SC,South Carolina,Dorchester
Oak Park,IL,Illinois,Cook
Maricopa,AZ,Arizona,Pinal
Lompoc,CA,California,Santa Barbara
Kentwood,MI,Michigan,Kent
Levittown,PA,Pennsylvania,Bucks
Sierra Vista,AZ,Arizona,Cochise
Levittown,NY,New York,Nassau
Madison,AL,Alabama,Madison
Smyrna,TN,Tennessee,Rutherford
Glendora,CA,California,Los Angeles
Burien,WA,Washington,King
Perth Amboy,NJ,New Jersey,Middlesex
Herriman,UT,Utah,Salt Lake
Farmington,NM,New Mexico,San Juan
New Bern,NC,North Carolina,Craven
Placentia,CA,California,Orange
Hinesville,GA,Georgia,Liberty
Beaumont,CA,California,Riverside
Collierville,TN,Tennessee,Shelby
West Lafayette,IN,Indiana,Tippecanoe
Florissant,MO,Missouri,St. Louis
Hoffman Estates,IL,Illinois,Cook
Queen Creek,AZ,Arizona,Maricopa
Aliso Viejo,CA,California,Orange
Kannapolis,NC,North Carolina,Cabarrus
Methuen Town,MA,Massachusetts,Essex
Sahuarita,AZ,Arizona,Pima
Traverse City,MI,Michigan,Grand Traverse
Severn,MD,Maryland,Anne Arundel
Catalina Foothills,AZ,Arizona,Pima
Galveston,TX,Texas,Galveston
Country Club,FL,Florida,Miami-Dade
Cookeville,TN,Tennessee,Putnam
Mishawaka,IN,Indiana,St. Joseph
Rowland Heights,CA,California,Los Angeles
Plainfield,NJ,New Jersey,Union
Bullhead City,AZ,Arizona,Mohave
Stillwater,OK,Oklahoma,Payne
Forney,TX,Texas,Kaufman
Wheaton,MD,Maryland,Montgomery
Azusa,CA,California,Los Angeles
North Bethesda,MD,Maryland,Montgomery
Cerritos,CA,California,Los Angeles
Ashburn,VA,Virginia,Loudoun
Bloomsburg,PA,Pennsylvania,Columbia
Morehead City,NC,North Carolina,Carteret
Coral Gables,FL,Florida,Miami-Dade
Enid,OK,Oklahoma,Garfield
Lakewood,OH,Ohio,Cuyahoga
Oroville,CA,California,Butte
Wilson,NC,North Carolina,Wilson
Lawrence,IN,Indiana,Marion
Portage,MI,Michigan,Kalamazoo
Minot,ND,North Dakota,Ward
Dunwoody,GA,Georgia,DeKalb
Poway,CA,California,San Diego
San Jacinto,CA,California,Riverside
Troy,NY,New York,Rensselaer
Newark,CA,California,Alameda
Cuyahoga Falls,OH,Ohio,Summit
Downers Grove,IL,Illinois,DuPage
Bedford,TX,Texas,Tarrant
Reedley,CA,California,Fresno
Dublin,OH,Ohio,Franklin
Marana,AZ,Arizona,Pima
Cypress,CA,California,Orange
Hollister,CA,California,San Benito
Murray,UT,Utah,Salt Lake
Roswell,NM,New Mexico,Chaves
Pascagoula,MS,Mississippi,Jackson
Tuckahoe,VA,Virginia,Henrico
Ceres,CA,California,Stanislaus
St. Louis Park,MN,Minnesota,Hennepin
Rio Grande City,TX,Texas,Starr
Draper,UT,Utah,Salt Lake
Palm Springs,CA,California,Riverside
Paducah,KY,Kentucky,McCracken
Findlay,OH,Ohio,Hancock
University,FL,Florida,Hillsborough
Bel Air South,MD,Maryland,Harford
Antelope,CA,California,Sacramento
Kyle,TX,Texas,Hays
Monroe,MI,Michigan,Monroe
Lincoln,CA,California,Placer
Ocoee,FL,Florida,Orange
Burleson,TX,Texas,Johnson
La Mirada,CA,California,Los Angeles
Farmers Branch,TX,Texas,Dallas
East Lansing,MI,Michigan,Ingham
Uniontown,PA,Pennsylvania,Fayette
Jeffersonville,IN,Indiana,Clark
Winder,GA,Georgia,Barrow
Wauwatosa,WI,Wisconsin,Milwaukee
Littleton,CO,Colorado,Arapahoe
Cumberland,MD,Maryland,Allegany
Cedar Hill,TX,Texas,Dallas
Carrollton,GA,Georgia,Carroll
Rancho Santa Margarita,CA,California,Orange
Beavercreek,OH,Ohio,Greene
Niagara Falls,NY,New York,Niagara
McLean,VA,Virginia,Fairfax
North Highlands,CA,California,Sacramento
East Providence,RI,Rhode Island,Providence
Florin,CA,California,Sacramento
East Honolulu,HI,Hawaii,Honolulu
Chesterfield,MO,Missouri,St. Louis
Covina,CA,California,Los Angeles
Bothell,WA,Washington,King
Glenview,IL,Illinois,Cook
Mentor,OH,Ohio,Lake
Keller,TX,Texas,Tarrant
Danville,IL,Illinois,Vermilion
Spring Hill,TN,Tennessee,Maury
Roseville,MI,Michigan,Macomb
Elmhurst,IL,Illinois,DuPage
New Philadelphia,OH,Ohio,Tuscarawas
Sandusky,OH,Ohio,Erie
El Dorado Hills,CA,California,El Dorado
Salina,KS,Kansas,Saline
Euclid,OH,Ohio,Cuyahoga
Kingman,AZ,Arizona,Mohave
Everett,MA,Massachusetts,Middlesex
Farmington,MO,Missouri,St. Francois
Weatherford,TX,Texas,Parker
Middletown,CT,Connecticut,Middlesex
Roseburg,OR,Oregon,Douglas
Biloxi,MS,Mississippi,Harrison
Leavenworth,KS,Kansas,Leavenworth
Fort Pierce,FL,Florida,St. Lucie
Winter Garden,FL,Florida,Orange
Oro Valley,AZ,Arizona,Pima
Morgan Hill,CA,California,Santa Clara
Potomac,MD,Maryland,Montgomery
Pinehurst,NC,North Carolina,Moore
Danville,VA,Virginia,Danville
Rockwall,TX,Texas,Rockwall
Coachella,CA,California,Riverside
Wake Forest,NC,North Carolina,Wake
Pearl City,HI,Hawaii,Honolulu
Tupelo,MS,Mississippi,Lee
Attleboro,MA,Massachusetts,Bristol
Pine Bluff,AR,Arkansas,Jefferson
Oakland Park,FL,Florida,Broward
Marion,OH,Ohio,Marion
Hilo,HI,Hawaii,Hawaii
Lufkin,TX,Texas,Angelina
Altadena,CA,California,Los Angeles
Manitowoc,WI,Wisconsin,Manitowoc
Lake Ridge,VA,Virginia,Prince William
Selma,CA,California,Fresno
Strongsville,OH,Ohio,Cuyahoga
Danville,CA,California,Contra Costa
Quincy,IL,Illinois,Adams
Lancaster,OH,Ohio,Fairfield
Riverton,UT,Utah,Salt Lake
The Colony,TX,Texas,Denton
Urbandale,IA,Iowa,Polk
Plainfield,IL,Illinois,Will
Lombard,IL,Illinois,DuPage
Prescott,AZ,Arizona,Yavapai
North Lauderdale,FL,Florida,Broward
Eureka,CA,California,Humboldt
Hackensack,NJ,New Jersey,Bergen
Sayreville,NJ,New Jersey,Middlesex
Altamonte Springs,FL,Florida,Seminole
Del Rio,TX,Texas,Val Verde
Cleveland Heights,OH,Ohio,Cuyahoga
Bountiful,UT,Utah,Davis
Desert Hot Springs,CA,California,Riverside
Peachtree Corners,GA,Georgia,Gwinnett
Haltom City,TX,Texas,Tarrant
Ormond Beach,FL,Florida,Volusia
Cutler Bay,FL,Florida,Miami-Dade
Trujillo Alto,PR,Puerto Rico,Trujillo Alto
Adrian,MI,Michigan,Lenawee
Goose Creek,SC,South Carolina,Berkeley
Moorhead,MN,Minnesota,Clay
Westfield,IN,Indiana,Hamilton
Concord,NH,New Hampshire,Merrimack
Annandale,VA,Virginia,Fairfax
Rohnert Park,CA,California,Sonoma
Brea,CA,California,Orange
Klamath Falls,OR,Oregon,Klamath
Salem,MA,Massachusetts,Essex
Channelview,TX,Texas,Harris
North Miami Beach,FL,Florida,Miami-Dade
Whitney,NV,Nevada,Clark
Freeport,NY,New York,Nassau
Centralia,WA,Washington,Lewis
Gallatin,TN,Tennessee,Sumner
Stevens Point,WI,Wisconsin,Portage
San Bruno,CA,California,San Mateo
Burke,VA,Virginia,Fairfax
Brentwood,TN,Tennessee,Williamson
North Fort Myers,FL,Florida,Lee
Hicksville,NY,New York,Nassau
West Babylon,NY,New York,Suffolk
Edmonds,WA,Washington,Snohomish
Apache Junction,AZ,Arizona,Pinal
Fairfield,OH,Ohio,Butler
Oakley,CA,California,Contra Costa
Hutchinson,KS,Kansas,Reno
Greenwood,SC,South Carolina,Greenwood
Richmond,IN,Indiana,Wayne
Linden,NJ,New Jersey,Union
Puyallup,WA,Washington,Pierce
Huntsville,TX,Texas,Walker
Urbana,IL,Illinois,Champaign
Beverly,MA,Massachusetts,Essex
Clovis,NM,New Mexico,Curry
Statesboro,GA,Georgia,Bulloch
Hobbs,NM,New Mexico,Lea
McMinnville,OR,Oregon,Yamhill
Schertz,TX,Texas,Guadalupe
Bell Gardens,CA,California,Los Angeles
Oviedo,FL,Florida,Seminole
Odenton,MD,Maryland,Anne Arundel
Grove City,OH,Ohio,Franklin
Campbell,CA,California,Santa Clara
Wentzville,MO,Missouri,St. Charles
Woonsocket,RI,Rhode Island,Providence
La Quinta,CA,California,Riverside
Weslaco,TX,Texas,Hidalgo
Zanesville,OH,Ohio,Muskingum
Newnan,GA,Georgia,Coweta
Shakopee,MN,Minnesota,Scott
Brighton,CO,Colorado,Adams
Catonsville,MD,Maryland,Baltimore
Rancho Palos Verdes,CA,California,Los Angeles
Mableton,GA,Georgia,Cobb
Coppell,TX,Texas,Dallas
Linton Hall,VA,Virginia,Prince William
Moline,IL,Illinois,Rock Island
Delaware,OH,Ohio,Delaware
Westfield,MA,Massachusetts,Hampden
Shelton,CT,Connecticut,Fairfield
Greenacres,FL,Florida,Palm Beach
Westerville,OH,Ohio,Franklin
Manassas,VA,Virginia,Manassas
Kearny,NJ,New Jersey,Hudson
Los Banos,CA,California,Merced
Richmond,KY,Kentucky,Madison
Spanish Fork,UT,Utah,Utah
Belleville,IL,Illinois,St. Clair
Maplewood,MN,Minnesota,Ramsey
Wilkes-Barre,PA,Pennsylvania,Luzerne
Pottsville,PA,Pennsylvania,Schuylkill
Columbia,TN,Tennessee,Maury
Bartlett,IL,Illinois,Cook
Bluefield,WV,West Virginia,Mercer
Fitchburg,MA,Massachusetts,Worcester
Marion,IN,Indiana,Grant
Cedar Falls,IA,Iowa,Black Hawk
Buffalo Grove,IL,Illinois,Cook
Jamestown,NY,New York,Chautauqua
Woodlawn,MD,Maryland,Baltimore
Clarksburg,WV,West Virginia,Harrison
Royal Palm Beach,FL,Florida,Palm Beach
Marion,IA,Iowa,Linn
Covington,KY,Kentucky,Kenton
Coram,NY,New York,Suffolk
Friendswood,TX,Texas,Galveston
Indian Trail,NC,North Carolina,Union
Woburn,MA,Massachusetts,Middlesex
The Acreage,FL,Florida,Palm Beach
Holyoke,MA,Massachusetts,Hampden
Montclair,CA,California,San Bernardino
South Valley,NM,New Mexico,Bernalillo
Torrington,CT,Connecticut,Litchfield
Cedar City,UT,Utah,Iron
San Gabriel,CA,California,Los Angeles
Hallandale Beach,FL,Florida,Broward
Crystal Lake,IL,Illinois,McHenry
Calexico,CA,California,Imperial
Lake Oswego,OR,Oregon,Clackamas
Amherst,MA,Massachusetts,Hampshire
Muskogee,OK,Oklahoma,Muskogee
Romeoville,IL,Illinois,Will
Plant City,FL,Florida,Hillsborough
Keizer,OR,Oregon,Marion
New Berlin,WI,Wisconsin,Waukesha
Chelsea,MA,Massachusetts,Suffolk
La Puente,CA,California,Los Angeles
Roy,UT,Utah,Weber
Security-Widefield,CO,Colorado,El Paso
Marlborough,MA,Massachusetts,Middlesex
Milton,GA,Georgia,Fulton
Issaquah,WA,Washington,King
Waipahu,HI,Hawaii,Honolulu
Essex,MD,Maryland,Baltimore
Bartlesville,OK,Oklahoma,Washington
Lancaster,TX,Texas,Dallas
Streamwood,IL,Illinois,Cook
Germantown,TN,Tennessee,Shelby
Annapolis,MD,Maryland,Anne Arundel
Carol Stream,IL,Illinois,DuPage
Asheboro,NC,North Carolina,Randolph
Culver City,CA,California,Los Angeles
Kalispell,MT,Montana,Flathead
Arecibo,PR,Puerto Rico,Arecibo
Lynnwood,WA,Washington,Snohomish
Mooresville,NC,North Carolina,Iredell
Brookfield,WI,Wisconsin,Waukesha
Crestview,FL,Florida,Okaloosa
Horizon West,FL,Florida,Orange
Clinton,MD,Maryland,Prince George's
Moses Lake,WA,Washington,Grant
New Castle,PA,Pennsylvania,Lawrence
Olive Branch,MS,Mississippi,DeSoto
Enterprise,AL,Alabama,Coffee
Sun City,AZ,Arizona,Maricopa
Frankfort,KY,Kentucky,Franklin
Northglenn,CO,Colorado,Adams
Warren,OH,Ohio,Trumbull
Duncanville,TX,Texas,Dallas
Hurst,TX,Texas,Tarrant
Clermont,FL,Florida,Lake
Wheeling,IL,Illinois,Cook
Fort Lee,NJ,New Jersey,Bergen
Pacifica,CA,California,San Mateo
Lake Worth,FL,Florida,Palm Beach
Lebanon,TN,Tennessee,Wilson
Kendall West,FL,Florida,Miami-Dade
Land O' Lakes,FL,Florida,Pasco
Eagle Mountain,UT,Utah,Utah
Reynoldsburg,OH,Ohio,Franklin
Oxford,MS,Mississippi,Lafayette
Rosenberg,TX,Texas,Fort Bend
Martinez,CA,California,Contra Costa
Pleasant Grove,UT,Utah,Utah
La Presa,CA,California,San Diego
Severna Park,MD,Maryland,Anne Arundel
Huber Heights,OH,Ohio,Montgomery
Stanton,CA,California,Orange
East Meadow,NY,New York,Nassau
Menomonee Falls,WI,Wisconsin,Waukesha
Granbury,TX,Texas,Hood
Waxahachie,TX,Texas,Ellis
Valrico,FL,Florida,Hillsborough
Mission Bend,TX,Texas,Fort Bend
Holly Springs,NC,North Carolina,Wake
Butler,PA,Pennsylvania,Butler
Albertville,AL,Alabama,Marshall
London,KY,Kentucky,Laurel
Egypt Lake-Leto,FL,Florida,Hillsborough
Cottage Grove,MN,Minnesota,Washington
Kailua,HI,Hawaii,Honolulu
St. Marys,GA,Georgia,Camden
Mechanicsville,VA,Virginia,Hanover
Richmond West,FL,Florida,Miami-Dade
Cleburne,TX,Texas,Johnson
Valley Stream,NY,New York,Nassau
Hanover Park,IL,Illinois,DuPage
Oswego,NY,New York,Oswego
Navarre,FL,Florida,Santa Rosa
Oregon City,OR,Oregon,Clackamas
Winter Springs,FL,Florida,Seminole
Parkland,WA,Washington,Pierce
Pahrump,NV,Nevada,Nye
Carpentersville,IL,Illinois,Kane
Wildomar,CA,California,Riverside
Greenfield,WI,Wisconsin,Milwaukee
Braintree,MA,Massachusetts,Norfolk
Rock Island,IL,Illinois,Rock Island
South Miami Heights,FL,Florida,Miami-Dade
Evans,GA,Georgia,Columbia
West Fargo,ND,North Dakota,Cass
Mount Juliet,TN,Tennessee,Wilson
San Juan,TX,Texas,Hidalgo
Oakton,VA,Virginia,Fairfax
Georgetown,KY,Kentucky,Scott
Portage,IN,Indiana,Porter
Aventura,FL,Florida,Miami-Dade
Owasso,OK,Oklahoma,Tulsa
Commack,NY,New York,Suffolk
Park Ridge,IL,Illinois,Cook
Foley,AL,Alabama,Baldwin
New Albany,IN,Indiana,Floyd
Benton,AR,Arkansas,Saline
Meridian,MS,Mississippi,Lauderdale
Bettendorf,IA,Iowa,Scott
Dunedin,FL,Florida,Pinellas
Hilliard,OH,Ohio,Franklin
Merritt Island,FL,Florida,Brevard
Phenix City,AL,Alabama,Russell
Addison,IL,Illinois,DuPage
West Hollywood,CA,California,Los Angeles
Roseville,MN,Minnesota,Ramsey
Oakville,MO,Missouri,St. Louis
Tucker,GA,Georgia,DeKalb
Moorpark,CA,California,Ventura
Richfield,MN,Minnesota,Hennepin
Monrovia,CA,California,Los Angeles
Kearns,UT,Utah,Salt Lake
Oak Creek,WI,Wisconsin,Milwaukee
Lincoln Park,MI,Michigan,Wayne
Claremont,CA,California,Los Angeles
Oswego,IL,Illinois,Kendall
Post Falls,ID,Idaho,Kootenai
Peachtree City,GA,Georgia,Fayette
Lauderdale Lakes,FL,Florida,Broward
French Valley,CA,California,Riverside
Portsmouth,OH,Ohio,Scioto
Shawnee,OK,Oklahoma,Pottawatomie
Gillette,WY,Wyoming,Campbell
Tooele,UT,Utah,Tooele
Prattville,AL,Alabama,Autauga
Woodburn,OR,Oregon,Marion
Watertown Town,MA,Massachusetts,Middlesex
Calumet City,IL,Illinois,Cook
San Juan Capistrano,CA,California,Orange
Foothill Farms,CA,California,Sacramento
Elmont,NY,New York,Nassau
Franklin,WI,Wisconsin,Milwaukee
Temple City,CA,California,Los Angeles
Cooper City,FL,Florida,Broward
El Mirage,AZ,Arizona,Maricopa
Meadow Woods,FL,Florida,Orange
LaGrange,GA,Georgia,Troup
La Vergne,TN,Tennessee,Rutherford
Middletown,DE,Delaware,New Castle
Mount Pleasant,MI,Michigan,Isabella
Carrollwood,FL,Florida,Hillsborough
Junction City,KS,Kansas,Geary
Inver Grove Heights,MN,Minnesota,Dakota
Chillum,MD,Maryland,Prince George's
Monroe,NC,North Carolina,Union
Randallstown,MD,Maryland,Baltimore
Bell,CA,California,Los Angeles
Gahanna,OH,Ohio,Franklin
Sanford,NC,North Carolina,Lee
Riviera Beach,FL,Florida,Palm Beach
Wildwood,MO,Missouri,St. Louis
Upper Arlington,OH,Ohio,Franklin
Auburn,CA,California,Placer
Plainfield,IN,Indiana,Hendricks
Westmont,CA,California,Los Angeles
Oak Harbor,WA,Washington,Island
Olney,MD,Maryland,Montgomery
Manhattan Beach,CA,California,Los Angeles
New City,NY,New York,Rockland
Owings Mills,MD,Maryland,Baltimore
La Porte,TX,Texas,Harris
Englewood,CO,Colorado,Arapahoe
Brunswick,OH,Ohio,Medina
East Point,GA,Georgia,Fulton
DeLand,FL,Florida,Volusia
Martinez,GA,Georgia,Columbia
Pleasant Hill,CA,California,Contra Costa
Orangevale,CA,California,Sacramento
Merrillville,IN,Indiana,Lake
Stow,OH,Ohio,Summit
Buenaventura Lakes,FL,Florida,Osceola
San Luis,AZ,Arizona,Yuma
Oildale,CA,California,Kern
Calhoun,GA,Georgia,Gordon
Leawood,KS,Kansas,Johnson
Menlo Park,CA,California,San Mateo
Sun Prairie,WI,Wisconsin,Dane
Dakota Ridge,CO,Colorado,Jefferson
Arcata,CA,California,Humboldt
Lockport,NY,New York,Niagara
Pullman,WA,Washington,Whitman
Boardman,OH,Ohio,Mahoning
Nacogdoches,TX,Texas,Nacogdoches
Kearney,NE,Nebraska,Buffalo
Vestavia Hills,AL,Alabama,Jefferson
North Ridgeville,OH,Ohio,Lorain
Socorro,TX,Texas,El Paso
Randolph,MA,Massachusetts,Norfolk
Norristown,PA,Pennsylvania,Montgomery
Montgomery Village,MD,Maryland,Montgomery
Redmond,OR,Oregon,Deschutes
Firestone,CO,Colorado,Weld
Goshen,IN,Indiana,Elkhart
Butte,MT,Montana,Silver Bow
Russellville,AR,Arkansas,Pope
Grass Valley,CA,California,Nevada
Parkland,FL,Florida,Broward
University City,MO,Missouri,St. Louis
Midvale,UT,Utah,Salt Lake
Golden Glades,FL,Florida,Miami-Dade
Franklin,MA,Massachusetts,Norfolk
Kennesaw,GA,Georgia,Cobb
Adelanto,CA,California,San Bernardino
Ken Caryl,CO,Colorado,Jefferson
